name,sku,buy_url,image_url,description_long,price,in_stock,manufacturer,
Ashab Arabian Horse Figurine,SDH1896-280,https://www.jaystrongwater.com/masterpieces/ashab-arabian-horse-figurine-sdh1896-280,https://www.jaystrongwater.com/img/product/SDH1896-280_1-Z.jpg?fv=F3E6142856A6D73DD6A3F22175017202-70963,Caught mid-gallop on a beveled black marble base with his mane blowing in the wind and every muscle at attention - the level of detail highlights his awe-inspiring craftsmanship. The Ashab Arabian Horse Figurine is forged in pewter with 14K gold finish in Rhode Island. Translucent enamels painted in Rhode Island with hand-set Swarovski® crystals.Engraved with the number in the limited edition of 300.,6800,In Stock,Jay Strongwater,
Shi Foo Dog Figurine,SDH1898-253,https://www.jaystrongwater.com/masterpieces/shi-foo-dog-figurine-sdh1898-253,https://www.jaystrongwater.com/img/product/SDH1898-253_1-Z.jpg?fv=2D35E6F66B933CED978BBA0B7F4D258D-72005,Our fiercely carved metal foo dogs are ready to protect your home and welcome the upcoming Chinese New Year. The exquisite Shi Foo Dog Figurine is solid pewter - finished in 14K gold and painted by our finest artisans with layers of enamel inspired by antique glazes. Further embellished with hundreds of hand-set Swarovski® crystals - each one is set on a carved white marble base with carved metal feet. From the Rhode Island workshop.,4600,In Stock,Jay Strongwater,
Holland Leaf and Flower Vase,SDH6634-256,https://www.jaystrongwater.com/great-gifts-1/holland-leaf-and-flower-vase-sdh6634-256,https://www.jaystrongwater.com/img/product/SDH6634-256_alt2-Z.jpg?fv=C39AE65383B6920676096815AC8626A9-70890, This gracefully proportioned Holland Vase holds a beautiful bouquet and makes the perfect gift! Cream speckled glass vase wrapped in bright garland of jeweled metal flowers. Hand-painted in scarlet - daffodil and lilac enamel with hand-set sparkling crystals.,395,In Stock,Jay Strongwater,
Lisa Butterfly Round Porcelain Box,SDH7386-256,https://www.jaystrongwater.com/boxes/lisa-butterfly-round-porcelain-box-sdh7386-256,https://www.jaystrongwater.com/img/product/SDH7386-256_1-Z.jpg?fv=966DBDE7C17E9C6C210E0D7B8C650641-49025,Our graceful Lisa butterfly alights this cream porcelain box. Her wings shaded in pale to navy blue hand-painted enamels and twinkling with light sapphire crystals. Perfect keepsake box that never fails to charm and delight!,250,In Stock,Jay Strongwater,
Everett Floral & Scroll Coffee Table,SHW3299-450,https://www.jaystrongwater.com/floral/everett-floral-scroll-coffee-table-shw3299-450,https://www.jaystrongwater.com/img/product/SHW3299-450_1-Z.jpg?fv=62FA37A6217E92FF0D37D1912D116E71-43962,The Everett Floral & Scroll Coffee Table began at a specialized foundry in Asia where iron rods are hammered - curled - and soldered to form the elaborate top and graceful curved legs. In Rhode Island - individual orchid - peony - tulip - and butterflies are casted in pewter and finished in 14K Gold. The Jay Strongwater artisans in Rhode Island paint the garden palette of enamels on each piece - highlighted with over fifteen hundred Swarovski crystals. Our finest artisans bring all the elements together to make each coffee table - a fascinating composition of flora under the beveled glass top.,18000,In Stock,Jay Strongwater,
Giselle Pineapple Gilded Glass Jar- Gold,SDH2405-292,https://www.jaystrongwater.com/boxes/giselle-pineapple-gilded-glass-jar-gold-sdh2405-292,https://www.jaystrongwater.com/img/product/SDH2405-292_1-Z.jpg?fv=492EEB8A80A70055F5C258EF8337C065-82622,In the Composition collection - we put aside our enamels and crystals and allow the natural beauty of the carved metals to shine through. The Giselle Pineapple Jar has a lush jeweled foliage top over a texture gilded glass jar. Leaves in pewter - finished in polished 18K Gold in our Rhode Island workshop. A beautiful focal point anywhere in your home.,2800,In Stock,Jay Strongwater,
Xavier Snake Box,SDH7395-283,https://www.jaystrongwater.com/vanity/xavier-snake-box-sdh7395-283,https://www.jaystrongwater.com/img/product/SDH7395-283-Z.jpg?fv=6B20B1D8062503C477A39C6AE1324C35-47383, In the Composition collection - we put aside our enamels and crystals and allow the natural beauty of the carved metals to shine through. A coiled 18K gold finished snake – engraved with a stripe pattern - is perfectly perched on the lid of the Xavier Snake Box. Snake casted in pewter and hand-polished from our artisans in Rhode Island. Imported hand-cut and polished white marble box.,650,In Stock,Jay Strongwater,
Baby's First Christmas Train Glass Ornament,SDH2287-250,https://www.jaystrongwater.com/holiday-3/baby-s-first-christmas-train-glass-ornament-sdh2287-250,https://www.jaystrongwater.com/img/product/SDH2287-250-Z.jpg?fv=B614819EAA59CAD5F235482F2C6112C2-131873, How adorable! Our baby jungle animals have piled into our glittery jeweled train to welcome the 2018 Baby’s First Christmas. First sculpted in clay and then mouth-blown in glass by old-world glass artisans in Poland. Each animal is delightfully detailed in enamels and glitter. The Baby’s First Christmas ornament is hand-set with Swarovski crystals while their train shines in ruby - emerald and turquoise enamel with glittery crystal wheels. Inscribed with Baby’s First Christmas and the year 2018.  ,129.50,In Stock,Jay Strongwater,
Santa on Wooden Base,SDH1865-250,https://www.jaystrongwater.com/holiday-3/santa-on-wooden-base-sdh1865-250,https://www.jaystrongwater.com/img/product/SDH1865-250_1-Z.jpg?fv=5FF350CCF11DFDDCF9E130172E80A491-103406,He’s made his list and now he’s checking it twice. No detail has been overlooked on our Santa on Wooden Base - from the top of his hat down to his buckled boots. Pewter with a 14K matte gold finish - hand-enameled and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island on a gilded mahogany wood base.,2660,In Stock,Jay Strongwater,
Big Ben with Tiger Glass Ornament,SDH2278-280,https://www.jaystrongwater.com/holiday-3/big-ben-with-tiger-glass-ornament-sdh2278-280,https://www.jaystrongwater.com/img/product/SDH2278-280-Z.jpg?fv=3483CA9481DB3660AB556559D4746612-93123, Our bejeweled Tiger is visiting London’s iconic Big Ben this holiday season! The clock tower has been decked out for the holidays in a gilded finish with jewel tone glitter highlights while the tiger shines in painted stripes and hand-set Swarovski crystals. Sculpted first in clay and then mouth-blown in glass by old-world glass artisans in Poland.,129.50,In Stock,Jay Strongwater,
Liam Braided 8in x 10in Frame,SPF5838-232,https://www.jaystrongwater.com/classics/liam-braided-8-x-10-frame-spf5838-232,https://www.jaystrongwater.com/img/product/SPF5838-232_1-Z.jpg?fv=ED346C0319C17C23194A552F801351CD-100584,Liam Braided 8in x 10in Frame,950,In Stock,Jay Strongwater,
Renee Tulip Objet,SDH1902-256,https://www.jaystrongwater.com/floral/renee-tulip-objet-sdh1902-256,https://www.jaystrongwater.com/img/product/SDH1902-256_1-Z.jpg?fv=14B96673DE5E5086775C147C97435BE9-54294,Our jeweled garden of floral objets blooms anew with the striking Renee parrot tulip flourishing in hand-painted enamels striated in shades of cerise and magenta with green accents. Hand-set Swarovski crystals embellish each petal in sparkling ruby - Indian pink - and jonquil stones. Individually crafted by our finest artisans in the Jay Strongwater Rhode Island workshop.,1800,In Stock,Jay Strongwater,
Ganesha Ganesh Figurine,SDH1837-256,https://www.jaystrongwater.com/masterpieces/ganesha-ganesh-figurine-sdh1837-256,https://www.jaystrongwater.com/img/product/SDH1837-256-Z.jpg?fv=E0771B955477446DD90986DFAC7EBD54-85821, Glorious icons exemplify the best of Jay Strongwater - flawless craftsmanship from our Rhode Island artisans - to be shared with generations to come. The Ganesh Figurine was lovingly carved - first in clay to capture the fluid draping and exotic details and then in solid pewter with a 14K gold finish and further embellished with hundreds of tiny sparkling crystals. Layers of transparent enamel are finely applied in tones of marigold - crimson - aqua and lime. The Ganesh figurine is attached to a carved faceted white marble base lifted on small metal legs. Limited to an edition of 50.,10000,In Stock,Jay Strongwater,
Bailey Tulip Porcelain Box,SDH7355-289,https://www.jaystrongwater.com/boxes/bailey-tulip-porcelain-box-sdh7355-289,https://www.jaystrongwater.com/img/product/SDH7355-289_1-Z.jpg?fv=9CA0C7791A25F9BFB39C5FCE859E0421-44620,Our Bailey Tulip Porcelain Box features a cast pewter tulip finial finished in 18K gold and enameled in our Rhode Island workshop - atop a gold-edged black porcelain box from Portugal.,395,In Stock,Jay Strongwater,
Leland Pave Corner 2in Square Frame,SPF5130-242,https://www.jaystrongwater.com/classics/leland-pave-corner-2-square-frame-spf5130-242,https://www.jaystrongwater.com/img/product/SPF5130-242_1-Z.jpg?fv=1B2BBCC040AABAC1E176EBA6C4A7641A-56489,Loved ones always look that much lovelier in our Leland Pave Corner 2in Square Frame. Forged in metals - painted by artisans with vibrant emerald-green enamels - and sparkling with Swarovski® crystal corners - pick a bouquet of Classic frame colors for standout style.,100,In Stock,Jay Strongwater,
Ascending Angel Figurine & Stand,SDH1849-250,https://www.jaystrongwater.com/holiday-3/ascending-angel-figurine-stand-sdh1849-250,https://www.jaystrongwater.com/img/product/SDH1849-250_1-Z.jpg?fv=AFE8680F926BBD274E1A5EAF3D93AFFF-78409,Our heritage is built on the respect for what our artisans create with their hands. Each figurine in our Nativity Collection is first carved in clay - then molded in pewter - and finished in 18K gold. The Ascending Angel Figurine & Stand is finely detailed with hand-painted enamel and Swarovski® crystals. Crafted in Rhode Island and New York.,840,In Stock,Jay Strongwater,
Yin Foo Dog Figurine,SDH1899-253,https://www.jaystrongwater.com/masterpieces/yin-foo-dog-figurine-sdh1899-253,https://www.jaystrongwater.com/img/product/SDH1899-253_1-Z.jpg?fv=198991C15B62D489A3E754B0F47D51BC-51927,Our fiercely carved metal foo dogs are ready to protect your home and welcome the upcoming Chinese New Year. The exquisite Yin Foo Dog Figurine is solid pewter - finished in 14K gold and painted by our finest artisans with layers of enamel inspired by antique glazes. Further embellished with hundreds of hand-set Swarovski® crystals - each one is set on a carved white marble base with carved metal feet. From the Rhode Island workshop.,4600,In Stock,Jay Strongwater,
Joel Leaf & Vine Jeweled Glass Jar,SDH2454-289,https://www.jaystrongwater.com/boxes/joel-leaf-vine-jeweled-glass-jar-sdh2454-289,https://www.jaystrongwater.com/img/product/SDH2454-289_1-Z.jpg?fv=F2C5A5D82E536D91BD0E10D7F723F1BA-113141,Make a Joel Leaf & Vine Jeweled Glass Jar part of an opulent cornucopia celebrating the start of a fruitful holiday season. Your table will be overflowing when accented with an exuberant mix of our fall decor—each piece mouth-blown in amber-shaded glass - dappled in gold - and adorned with jeweled and enameled flora. Fluted and criss-cross-textured glass is individually fitted with 14K-gold-finished metal vines - leaves - and flowers enameled in tones of berry - green - and gold with hand-set crystal details.,1400,In Stock,Jay Strongwater,
Frida Skull with Butterflies Figurine,SDH1909-289,https://www.jaystrongwater.com/masterpieces/frida-skull-with-butterflies-figurine-sdh1909-289,https://www.jaystrongwater.com/img/product/SDH1909-289_alt3-Z.jpg?fv=CCAFF17162B8747D86B3226A8F5A4952-159240, Inspired by the great heritage of Mexican Sugar skulls - we first carved our Frida Skull in clay with a raised all-over floral pattern highlighted with jeweled fluttering butterflies. Casted in pewter - finished in 18K gold and beautifully painted in 21 colors of enamel by our finest artisans in Rhode Island. Our Frida Skull sparkles with hand-set Swarovski crystals in shades of Fuchsia - Padparadscha and Tanzanite.,4200,In Stock,Jay Strongwater,
St. Nicholas Santa with Tree Music Box,SDH1854-250,https://www.jaystrongwater.com/holiday-3/st-nicholas-santa-with-tree-music-box-sdh1854-250,https://www.jaystrongwater.com/img/product/SDH1854-250_1-Z.jpg?fv=ADC718D5FF39B20C80F1920A6B0E6DD9-124185,Our artistry shines with an old-fashioned jeweled Santa next to a festive Christmas tree - featuring miniature replicas of some of our classic holiday ornaments. The musical box inside plays “Holly Jolly Christmas.” Our finest artisans in Rhode Island craft each limited-edition St. Nicholas Santa with Tree Music Box. Hand-painted and hand-set with Swarovski® crystals. Music movement from Reuge in Switzerland.,2520,In Stock,Jay Strongwater,
Lucas Stone Edge 5in x 7in Frame,SPF5511-229,https://www.jaystrongwater.com/classics/lucas-stone-edge-5-x-7-frame-spf5511-229,https://www.jaystrongwater.com/img/product/SPF5511-229_1-Z.jpg?fv=0C85AF43932A985ADCE94D1454AC15A4-79610,Simplicity - elegance - and versatility are the cornerstones of the Classics collection. The Lucas Stone Edge 5in x 7in Frame makes your cherished memories the star of the show - surrounding them with beautiful—yet understated—leaf-hued hand enameling and hand-set Swarovski® crystals.,595,In Stock,Jay Strongwater,
Kinsley Butterfly Creamer and Sugar,SDH2486-292,https://www.jaystrongwater.com/composition/kinsley-butterfly-creamer-and-sugar-sdh2486-292,https://www.jaystrongwater.com/img/product/SDH2486-292_1-Z.jpg?fv=2B37B702C989CC1E6EC57ADAF85209AC-33436,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. Delicate 18K gold finished butterflies flutter around the Kinsley porcelain creamer and sugar. Engraved butterflies are casted in pewter and hand-polished by our master artisans in Rhode Island. The cream glazed porcelain with high-fired gold edging is crafted in Portugal.,595,In Stock,Jay Strongwater,
Delmont Palm Leaf Gilded Glass Candlestick- Gold,SDH2404-292,https://www.jaystrongwater.com/composition/delmont-palm-leaf-gilded-glass-candlestick-gold-sdh2404-292,https://www.jaystrongwater.com/img/product/SDH2404-292_1-Z.jpg?fv=277A6D4F16755C9951AEE2DA16FE8F5E-46251, Delmont Palm Leaf Gilded Glass Candlestick- Gold,1250,In Stock,Jay Strongwater,
Lucas Stone Edge 5in x 7in Frame,SPF5511-263,https://www.jaystrongwater.com/classics-2/lucas-stone-edge-5-x-7-frame-spf5511-263,https://www.jaystrongwater.com/img/product/SPF5511-263_1-Z.jpg?fv=808FA064046A625A66B70ABD322B3B0B-86056,Life is but a dream! Fantasy-hued Classics frames for life’s little (and big) moments. Rich - dimensional ombré hues are trimmed in hand-set Swarovski® crystals on the Apple Lucas Stone Edge 5in x 7in Frame. These timeless pewter-and-enamel frames were first introduced in 1997 and are updated with a hand-painted palette of modern sherbet pastels. Add a solo portrait for a standout accent or arrange the entire array for a prismatic pop of color.,595,In Stock,Jay Strongwater,
Lorraine Stone Edge 4in x 6in Frame,SPF5510-605,https://www.jaystrongwater.com/classics-2/lorraine-stone-edge-4-x-6-frame-spf5510-605,https://www.jaystrongwater.com/img/product/SPF5510-605_1-Z.jpg?fv=584F9A6196C31B07A2F2491AB3E06985-65860,Simplicity - elegance - and versatility are the cornerstones of the Classics collection. The Lorraine Stone Edge 4in x 6in Frame makes your cherished memories the star of the show - surrounding them with beautiful—yet understated—crystal-pearl-hued hand enameling and hand-set Swarovski® crystals.,495,In Stock,Jay Strongwater,
Greta Butterfly & Floral Perfume Bottle,SDH8883-281,https://www.jaystrongwater.com/composition/greta-butterfly-floral-perfume-bottle-sdh8883-281,https://www.jaystrongwater.com/img/product/SDH8883-281_1-Z.jpg?fv=3F7AF8C673FB7FBB7A10DB1A7AF58A1A-76956,A jeweled butterfly perches on the flower and leaf engraved top of the alluring Greta perfume bottle. Hand polished pewter finished in 18K Gold with painted washes of blush and opal pink enamels accentuating the fine textures of the design. Gently twinkling with hand-set Swarovski crystals in shades of silk - antique rose and opal. Metal crafted at the Jay Strongwater Rhode Island workshop and hand-blown glass bottle rippling with soft gold flecks.,595,In Stock,Jay Strongwater,
Addilyn Tulip & Butterfly Vase,SDH2485-292,https://www.jaystrongwater.com/composition/addilyn-tulip-butterfly-vase-sdh2485-292,https://www.jaystrongwater.com/img/product/SDH2485-292_1-Z.jpg?fv=15F31727F5920DCD46933175F7271371-37589,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. An exuberant carved metal tulip dramatically drapes over the Addilyn cream glazed porcelain vase. The engraved tulip and butterfly are casted in pewter and hand-polished by our master artisans in Rhode Island and fixed onto a cream glazed porcelain vase with high-fired gold edging and crafted in Portugal.,950,In Stock,Jay Strongwater,
Lucas Stone Edge 5in x 7in Frame,SPF5511-651,https://www.jaystrongwater.com/classics/lucas-stone-edge-5-x-7-frame-spf5511-651,https://www.jaystrongwater.com/img/product/SPF5511-651_1-Z.jpg?fv=DB16E85D4DBF67768FA2D716AA51135E-78528,Our classic Lucas frame features a translucent gray enamel which flows over a silver toned pewter frame. The edges sparkle with faceted Labrador colored crystals. This Lucas frame is finished with our signature pierced fleur-de-lis metal back plate and kickstand. Hand-crafted at the Jay Strongwater Rhode Island workshop. Stands vertically or horizontally.,595,In Stock,Jay Strongwater,
Nori Hydrangea Objet,SDH2432-256,https://www.jaystrongwater.com/floral/nori-hydrangea-objet-sdh2432-256,https://www.jaystrongwater.com/img/product/SDH2432-256_1-Z.jpg?fv=6935C24CCFE69D7BBCA0B8A07CDB13EF-63211,Plant a handcrafted periwinkle-hued blossom to make the room really bloom. Each Nori Hydrangea Objet is handcrafted in our Rhode Island and New York workshops.,1600,In Stock,Jay Strongwater,
Genevieve Grand Floral Chest,SDH7317-284,https://www.jaystrongwater.com/boxes/genevieve-grand-floral-chest-sdh7317-284,https://www.jaystrongwater.com/img/product/SDH7317-284_1-Z.jpg?fv=774BE052A4F6583624791E854CB88B9C-111335,A profusion of tulips - irises - and peonies adorn the Genevieve Grand Floral Chest. A celebration of craftsmanship - this design began in our New York studio by carving each of the thirty flowers blooming on the lid. A delicate lace pattern of leaves forms the sides of the box. In total - twenty separate metal castings are soldered together to form the piece. Finished in antiqued - hand-rubbed brass - with delicately applied enamels; each box is the result of many talented artisans in our New York workshop working for weeks. In the final stage - more than 1600 crystals in delft garden shades are individually hand-set.,7900,In Stock,Jay Strongwater,
Lucas Stone Edge 5in x 7in Frame,SPF5511-263,https://www.jaystrongwater.com/classics/lucas-stone-edge-5-x-7-frame-spf5511-263,https://www.jaystrongwater.com/img/product/SPF5511-263_1-Z.jpg?fv=808FA064046A625A66B70ABD322B3B0B-86056,Life is but a dream! Fantasy-hued Classics frames for life’s little (and big) moments. Rich - dimensional ombré hues are trimmed in hand-set Swarovski® crystals on the Apple Lucas Stone Edge 5in x 7in Frame. These timeless pewter-and-enamel frames were first introduced in 1997 and are updated with a hand-painted palette of modern sherbet pastels. Add a solo portrait for a standout accent or arrange the entire array for a prismatic pop of color.,595,In Stock,Jay Strongwater,
Lainey Tulip Porcelain Box,SDH7361-272,https://www.jaystrongwater.com/boxes/lainey-tulip-porcelain-box-sdh7361-272,https://www.jaystrongwater.com/img/product/SDH7361-272_1-Z.jpg?fv=5A9D24B5D5C178D27A906DFB857EDD7B-34780,Just like its floral inspiration - apparent simplicity belies multifaceted elegance. Expertly crafted in cast pewter and hand-painted in a sophisticated palette by our artisans - each Lainey Tulip Porcelain Box is a sight to behold. Finished in 14K gold with a romantically enameled tulip perched atop a field of richly hued porcelain - you’ll find the vessels to be just as precious as the treasures they hold.,295,In Stock,Jay Strongwater,
Xavier Snake Box,SDH7395-283,https://www.jaystrongwater.com/composition/xavier-snake-box-sdh7395-283,https://www.jaystrongwater.com/img/product/SDH7395-283-Z.jpg?fv=6B20B1D8062503C477A39C6AE1324C35-47383, In the Composition collection - we put aside our enamels and crystals and allow the natural beauty of the carved metals to shine through. A coiled 18K gold finished snake – engraved with a stripe pattern - is perfectly perched on the lid of the Xavier Snake Box. Snake casted in pewter and hand-polished from our artisans in Rhode Island. Imported hand-cut and polished white marble box.,650,In Stock,Jay Strongwater,
Lorraine Stone Edge 4in x 6in Frame,SPF5510-651,https://www.jaystrongwater.com/classics-2/lorraine-stone-edge-4-x-6-frame-spf5510-651,https://www.jaystrongwater.com/img/product/SPF5510-651_1-Z.jpg?fv=D9AA91762F8EF1077B98421A8785B91D-92239,Our classic Lorraine frame features a translucent gray enamel which flows over a silver toned pewter frame. The edges sparkle with faceted Labrador colored crystals. This Lorraine frame is finished with our signature pierced fleur-de-lis metal back plate and kickstand. Hand-crafted at the Jay Strongwater Rhode Island workshop. Stands vertically or horizontally.,495,In Stock,Jay Strongwater,
Adelaide Leaf & Flower Mirror,SHM3023-250,https://www.jaystrongwater.com/floral/adelaide-leaf-flower-mirror-shm3023-250,https://www.jaystrongwater.com/img/product/SHM3023-250_1-Z.jpg?fv=3B184CA23FEE8913B66980086C0ECAA0-128434,Our greenhouse is fully blossoming with jeweled orchids - lilies - and poppies adorning this magnificent Adelaide Flora & Fauna Mirror - wreathed in enameled foliage with fluttering butterflies. Over 100 separate metal designs - each finished in 14K gold - are fitted together by artisans in Rhode Island and New York. Painted with thirty-one colors of enamel and more than 4 - 000 hand-set Swarovski® crystals. Can be hung vertically or horizontally.,26000,In Stock,Jay Strongwater,
Timothy Butterfly & Leaf Lamp,SHW3284-456,https://www.jaystrongwater.com/masterpieces/timothy-butterfly-leaf-lamp-shw3284-456,https://www.jaystrongwater.com/img/product/SHW3284-456_1-Z.jpg?fv=E9D24624EFE6C511D4E307F835A628C5-76110,Dramatic hand-painted enameled leaves in shades of green are accented with vivid jeweled butterflies - resting on a stylized graphic base. The Timothy Butterfly & Leaf Lamp is topped with an ecru string shade and matching green finial. Brass lamp sand casted in India with pewter butterflies in 14K Gold finish from Rhode Island. Our finest artisans bring all the elements together to make each lamp.,6000,In Stock,Jay Strongwater,
Genevieve Grand Floral Chest,SDH7346-269,https://www.jaystrongwater.com/masterpieces/genevieve-grand-floral-chest-sdh7346-269,https://www.jaystrongwater.com/img/product/SDH7346-269_1-Z.jpg?fv=A9C364F9895CBBFBDF3A6BE41ACAEFFE-108078,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.Our enduring romance with flora and fauna is captured in a fully blossomed bouquet perched on a pierced chest of palm leaves. The flowers are enameled in cream and golden topaz shades - then hand-set with more than 5 - 000 Swarovski® crystals in tones of gold - crystal - and opal. Forged in pewter - poured and finished in 14K gold in Rhode Island - and decorated by hand in the Jay Strongwater Rhode Island workshop.,16000,In Stock,Jay Strongwater,
Leland Pave Corner 2in Square Frame,SPF5130-292,https://www.jaystrongwater.com/classics/leland-pave-corner-2-square-frame-spf5130-292,https://www.jaystrongwater.com/img/product/SPF5130-292_1-Z.jpg?fv=B2CE7DEB42260E2D212FCEDD4AA5C367-74173,Sunlight glistens on our Leland Pavé Corner 2in Square Frame - allowing the jeweler’s craft of hand carved textures and hand-polished details to shine. Pewter metal is finished in 18K gold at our Rhode Island workshop.,100,In Stock,Jay Strongwater,
Leland Pave Corner 2in Square Frame,SPF5130-289,https://www.jaystrongwater.com/classics-2/leland-pave-corner-2-square-frame-spf5130-289,https://www.jaystrongwater.com/img/product/SPF5130-289_1-Z.jpg?fv=BDC7D4BA24E5452A7D53A0AC14E9DB39-58210,Loved ones always look that much lovelier in our Leland Pave Corner 2in Square Frame. Forged in metals - painted by artisans with vibrant berry-hued enamels - and sparkling with Swarovski® crystal corners - pick a bouquet of Classic frame colors for standout style.,100,In Stock,Jay Strongwater,
Terence Stag Figurine - Natural,SDH1829-280,https://www.jaystrongwater.com/masterpieces/terence-stag-figurine-natural-sdh1829-280,https://www.jaystrongwater.com/img/product/SDH1829-280_1-Z.jpg?fv=721677EDF10FD7152F614757FFB1AD3C-65481,The magnificent centerpiece of our new Highland Collection. The grandeur of our Terence Stag Figurine is brought to life as he is first molded in clay - then sculpted in pewter - and finished in 18K gold. Our artisans in Rhode Island apply layers of translucent enamel and hand-set more than 900 crystals along his tufted fur. Limited edition of 350.,6500,In Stock,Jay Strongwater,
St. Nicholas Santa with Tree Music Box,SDH1854-250,https://www.jaystrongwater.com/boxes/st-nicholas-santa-with-tree-music-box-sdh1854-250,https://www.jaystrongwater.com/img/product/SDH1854-250_1-Z.jpg?fv=ADC718D5FF39B20C80F1920A6B0E6DD9-124185,Our artistry shines with an old-fashioned jeweled Santa next to a festive Christmas tree - featuring miniature replicas of some of our classic holiday ornaments. The musical box inside plays “Holly Jolly Christmas.” Our finest artisans in Rhode Island craft each limited-edition St. Nicholas Santa with Tree Music Box. Hand-painted and hand-set with Swarovski® crystals. Music movement from Reuge in Switzerland.,2520,In Stock,Jay Strongwater,
Genevieve Grand Floral Chest,SDH7346-269,https://www.jaystrongwater.com/boxes/genevieve-grand-floral-chest-sdh7346-269,https://www.jaystrongwater.com/img/product/SDH7346-269_1-Z.jpg?fv=A9C364F9895CBBFBDF3A6BE41ACAEFFE-108078,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.Our enduring romance with flora and fauna is captured in a fully blossomed bouquet perched on a pierced chest of palm leaves. The flowers are enameled in cream and golden topaz shades - then hand-set with more than 5 - 000 Swarovski® crystals in tones of gold - crystal - and opal. Forged in pewter - poured and finished in 14K gold in Rhode Island - and decorated by hand in the Jay Strongwater Rhode Island workshop.,16000,In Stock,Jay Strongwater,
Jasmine Branch & Flower Box,SDH7389-292,https://www.jaystrongwater.com/boxes/jasmine-branch-flower-box-sdh7389-292,https://www.jaystrongwater.com/img/product/SDH7389-292_1-Z.jpg?fv=E51130CDD6AA0F44C95FF3509DC885E9-43631,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. A lavish bouquet of golden flowers - leaves and a butterfly are draped over the long porcelain Jasmine box. Casted in pewter and hand-polished with an 18K gold finish by our artisans in Rhode Island the bouquet of flowers - leaves and butterfly adorn a cream glazed porcelain box masterfully crafted in Portugal.,950,In Stock,Jay Strongwater,
Lorraine Stone Edge 4in x 6in Frame,SPF5510-605,https://www.jaystrongwater.com/classics/lorraine-stone-edge-4-x-6-frame-spf5510-605,https://www.jaystrongwater.com/img/product/SPF5510-605_1-Z.jpg?fv=584F9A6196C31B07A2F2491AB3E06985-65860,Simplicity - elegance - and versatility are the cornerstones of the Classics collection. The Lorraine Stone Edge 4in x 6in Frame makes your cherished memories the star of the show - surrounding them with beautiful—yet understated—crystal-pearl-hued hand enameling and hand-set Swarovski® crystals.,495,In Stock,Jay Strongwater,
Monroe Tiger Head Objet,SDH2462-270,https://www.jaystrongwater.com/masterpieces/monroe-tiger-head-objet-sdh2462-270,https://www.jaystrongwater.com/img/product/SDH2462-270_1-Z.jpg?fv=F7EB5472DAAE332CC71C65D00117E37F-94500,The grace and beauty of the exotic Monroe Tiger Head Objet captivates - with his dazzling blue eyes surrounded by more than 10 - 000 Swarovski® crystals in shades of opal - black diamond - and jet. Metal forged in India; painted with enamels and hand-set with stones by our finest artisans in Rhode Island.,16000,In Stock,Jay Strongwater,
Brittany Porcelain Fluted Bowl,SDH2426-293,https://www.jaystrongwater.com/composition/brittany-porcelain-fluted-bowl-sdh2426-293,https://www.jaystrongwater.com/img/product/SDH2426-293_1-Z.jpg?fv=8E4A399BA26AED79C485E20EB8649FB3-62405,Sleek and gorgeous. The Brittany Porcelain Fluted Bowl features a cast pewter petal base finished in 18K gold in our Rhode Island workshop - holding a gold-edged black porcelain bowl from Portugal.,350,In Stock,Jay Strongwater,
Rosemary Tulip Egg Objet,SDH1904-256,https://www.jaystrongwater.com/floral/rosemary-tulip-egg-objet-sdh1904-256,https://www.jaystrongwater.com/img/product/SDH1904-256_1-Z.jpg?fv=B5AE9F0A683E086C1902915C4F1BE0E5-85856,This magnificent collectable objet began as a rough sketch of an egg covered in blossoming tulips that would open to reveal an adorable little chick. For months this concept slowly came to life in carved clay models depicting the dimensional flowers engraved on the outside of the egg resting on the twig base. Multiple molds were made - and the final design was poured in pewter and finished in 14K Gold. Our finest artisans at the Jay Strongwater Rhode Island workshop paint layers of translucent enamels to depict the vibrant tulips in shades of magenta - cerise - lemon and chartreuse- each petal and leaf is highlighted with hand-set Swarovski crystals. Inside - the cute chick stands on a verdant green hill with a small butterfly at his foot. The Rosemary Tulip Egg Objet is limited to an edition of 250.,3800,In Stock,Jay Strongwater,
